,listing_url,brand,model,year,fuel_type,transmission,body_type,engine_capacity,scraped_at
203,https://www.dubizzle.com.eg/en/ad/%D8%B3%D9%88%D8%B2%D9%88%D9%83%D9%8A-%D8%AF%D9%8A%D8%B2%D8%A7%D9%8A%D8%B1-2022-ID206982117.html,Suzuki,Dzire,2022,Benzine,Automatic,Hatchback,,2026-01-30 18:59:13
204,https://www.dubizzle.com.eg/en/ad/%D8%A8%D8%B1%D9%88%D8%AA%D9%88%D9%86-%D8%B3%D8%A7%D8%AC%D8%A7-2026-ID206708414.html,Proton,Saga,2026,Benzine,Automatic,Sedan,1300,2026-01-30 18:59:22
205,https://www.dubizzle.com.eg/en/ad/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D9%85%D8%A7%D8%AA%D8%B1%D9%8A%D9%83%D8%B3-2006-ID206394938.html,Hyundai,Matrix,2006,Benzine,Manual,Hatchback,1600,2026-01-30 18:59:32
206,https://www.dubizzle.com.eg/en/ad/mercedes-benz-cla-200-%D9%83%D8%A7%D9%85%D9%84%D9%87-%D8%A8%D8%B1%D9%88%D8%AC%D9%83%D8%AA%D9%88%D8%B1-%D8%A7%D8%B1%D8%AE%D8%B5-%D8%B3%D8%B9%D8%B1-%D9%81%D9%8A-%D9%85%D8%B5%D8%B1-ID205796097.html,Mercedes-Benz,CLA 200,2026,Benzine,Automatic,Sedan,1330,2026-01-30 18:59:41
207,https://www.dubizzle.com.eg/en/ad/%D8%B3%D9%88%D8%B2%D9%88%D9%83%D9%8A-%D9%81%D8%A7%D9%86-2008-ID206981166.html,Suzuki,Van,2008,Benzine,Manual,Van / Bus,1000,2026-01-30 18:59:50
208,https://www.dubizzle.com.eg/en/ad/volkswagen-golf-2-1986-ID206986536.html,Volkswagen,Golf,1986,Benzine,Manual,Hatchback,1600,2026-01-30 18:59:57
209,https://www.dubizzle.com.eg/en/ad/tesla-model-y-2021-long-range-ID206980077.html,Tesla,Model Y,2021,Electric,Automatic,SUV,,2026-01-30 19:00:07
210,https://www.dubizzle.com.eg/en/ad/%D9%81%D9%88%D8%B1%D8%AF-%D9%85%D9%88%D9%86%D8%AF%D9%8A%D9%88-1998-ID206719578.html,Ford,Mondeo,1998,Benzine,Manual,Sedan,1600,2026-01-30 19:00:14
211,https://www.dubizzle.com.eg/en/ad/%D8%A8%D8%A7%D9%8A%D9%83-%D8%A8%D9%89-%D8%AC%D9%8A%D9%87-30-2026-baic-bj30-2026-ID206982871.html,Baic,BJ30,2026,Hybrid,Automatic,4X4,1500,2026-01-30 19:00:21
212,https://www.dubizzle.com.eg/en/ad/mercedes-benz-c180-2024-ID206720543.html,Mercedes-Benz,C180,2024,Benzine,Automatic,Sedan,1500,2026-01-30 19:00:32
213,https://www.dubizzle.com.eg/en/ad/mercedes-benz-c200-2023-amg%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%B3%D9%8A%D9%A2%D9%A0%D9%A0-ID206094748.html,Mercedes-Benz,C200,2023,Benzine,Automatic,Sedan,1500,2026-01-30 19:00:43
214,https://www.dubizzle.com.eg/en/ad/%D9%81%D9%8A%D8%A7%D8%AA-%D8%B4%D8%A7%D9%87%D9%8A%D9%86-2005-ID206982358.html,Fiat,Shahin,2005,Benzine,Manual,Sedan,1400,2026-01-30 19:00:53
215,https://www.dubizzle.com.eg/en/ad/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%A8%D9%86%D8%B2-%D8%A7%D9%8A-300-2020-ID206983998.html,Mercedes-Benz,E300,2020,Benzine,Automatic,Sedan,2000,2026-01-30 19:01:01
216,https://www.dubizzle.com.eg/en/ad/byd-f3-2018-ID206986047.html,BYD,F3,2018,Benzine,Manual,Sedan,1500,2026-01-30 19:01:10
217,https://www.dubizzle.com.eg/en/ad/mercedes-benz-glc-43-2026-ID206900262.html,Mercedes-Benz,GLC 43,2026,Benzine,Automatic,SUV,2000,2026-01-30 19:01:18
218,https://www.dubizzle.com.eg/en/ad/nissan-sunny-2008-ID206984615.html,Nissan,Sunny,2008,Benzine,Automatic,Sedan,1600,2026-01-30 19:01:27
219,https://www.dubizzle.com.eg/en/ad/seat-arona-2025%D8%A7%D8%B1%D9%88%D9%86%D8%A7-%D9%A2%D9%A0%D9%A2%D9%A5-%D9%A8%D9%A0%D9%A0%D9%A0-%D9%83%D9%85-%D9%81%D9%82%D8%B7-ID206571290.html,Seat,Arona,2025,Benzine,Automatic,SUV,1600,2026-01-30 19:01:37
220,https://www.dubizzle.com.eg/en/ad/%D8%B3%D9%8A%D8%A7%D8%AA-%D8%A3%D9%84%D8%AA%D9%8A%D8%A7-2008-ID206979745.html,Seat,Altea,2008,Benzine,Manual,Hatchback,1600,2026-01-30 19:01:44
221,https://www.dubizzle.com.eg/en/ad/bmw-318-2018-ID206987478.html,BMW,318,2018,Benzine,Automatic,Sedan,1500,2026-01-30 19:01:53
222,https://www.dubizzle.com.eg/en/ad/e250-convertible-2010-ID205524885.html,Mercedes-Benz,E250,2010,Benzine,Automatic,Convertible,1800,2026-01-30 19:02:03
223,https://www.dubizzle.com.eg/en/ad/%D9%81%D9%8A%D8%A7%D8%AA-%D8%B4%D8%A7%D9%87%D9%8A%D9%86-2009-ID206984478.html,Fiat,Shahin,2009,Benzine,Manual,Sedan,1400,2026-01-30 19:02:11
224,https://www.dubizzle.com.eg/en/ad/land-rover-range-rover-vogue-2019-ID206016504.html,Land Rover,Range Rover Vogue,2019,Benzine,Automatic,4X4,5000,2026-01-30 19:02:21
225,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D8%A3%D9%81%D9%8A%D9%88-2010-ID206983601.html,Chevrolet,Aveo,2010,Benzine,Automatic,Sedan,1600,2026-01-30 19:02:28
226,https://www.dubizzle.com.eg/en/ad/renault-megane-signature-2026-ID206840318.html,Renault,Megane,2026,Benzine,Automatic,Sedan,,2026-01-30 19:02:37
227,https://www.dubizzle.com.eg/en/ad/%D9%83%D9%88%D8%A8%D8%B1%D8%A7-%D8%AA%D9%8A%D8%B1%D8%A7%D9%85%D8%A7%D8%B1-2026-cupra-terramar-ID206051204.html,Cupra,Terramar,2026,Benzine,Automatic,SUV,1400,2026-01-30 19:02:45
228,https://www.dubizzle.com.eg/en/ad/mercedes-benz-eqe-500-2024-%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%A8%D9%86%D8%B2-%D8%A7%D9%8A-%D9%83%D9%8A%D9%88500-%D9%85%D9%88%D8%AF%D9%8A%D9%84-2024-ID206236360.html,Mercedes-Benz,EQE 500,2024,Electric,Automatic,SUV,,2026-01-30 19:02:53
229,https://www.dubizzle.com.eg/en/ad/mercedes-benz-c180-2025-amg-ID206275697.html,Mercedes-Benz,C180,2025,Benzine,Automatic,Sedan,,2026-01-30 19:03:04
230,https://www.dubizzle.com.eg/en/ad/mitsubishi-lancer-2006-ID206729787.html,Mitsubishi,Lancer,2006,Benzine,Automatic,Sedan,1600,2026-01-30 19:03:11
231,https://www.dubizzle.com.eg/en/ad/%D9%81%D9%8A%D8%A7%D8%AA-127-1978-ID206988515.html,Fiat,127,1978,Benzine,Manual,Small city car,1300,2026-01-30 19:03:19
232,https://www.dubizzle.com.eg/en/ad/byd-song-l-2025-ID206986446.html,BYD,Song L,2025,Electric,Automatic,SUV,,2026-01-30 19:03:27
233,https://www.dubizzle.com.eg/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID198472099.html,BYD,F3,2016,Benzine,Manual,Sedan,1500,2026-01-30 19:03:38
234,https://www.dubizzle.com.eg/en/ad/changan-cs15-2022-ID206984409.html,Changan,CS15,2022,Benzine,Automatic,SUV,,2026-01-30 19:03:47
235,https://www.dubizzle.com.eg/en/ad/mercedes-benz-c200-2025-amg-wakeel-ID206800039.html,Mercedes-Benz,C200,2025,Benzine,Automatic,Sedan,1500,2026-01-30 19:03:56
236,https://www.dubizzle.com.eg/en/ad/mitsubishi-xpander-2024-top-line-ID205865817.html,Mitsubishi,Xpander,2024,Benzine,Automatic,MPV,,2026-01-30 19:04:04
237,https://www.dubizzle.com.eg/en/ad/%D8%AF%D8%A7%D9%8A%D9%88-%D9%84%D8%A7%D9%86%D9%88%D8%B3-2000-ID206728201.html,Daewoo,Lanos,2000,Benzine,Manual,Sedan,1500,2026-01-30 19:04:12
238,https://www.dubizzle.com.eg/en/ad/%D8%B3%D9%8A%D8%A7%D8%AA-%D8%A7%D8%A8%D9%8A%D8%B2%D8%A7-2000-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D8%B9%D8%AC%D9%88%D8%B2%D8%A9-IDh7162895.html,Seat,Ibiza,2000,Benzine,Manual,Sedan,,2026-01-30 19:04:20
239,https://www.dubizzle.com.eg/en/ad/%D8%B1%D9%8A%D9%86%D9%88-%D8%B3%D9%83%D8%A7%D9%84%D8%A7-2011-ID206985979.html,Renault,Scala,2011,Benzine,Automatic,Sedan,1600,2026-01-30 19:04:27
240,https://www.dubizzle.com.eg/en/ad/%D9%83%D9%8A%D8%A7-%D8%B3%D8%A8%D9%88%D8%B1%D8%AA%D8%A7%D8%ACkia-sportage-2020-top-line-plus%D9%81%D8%A8%D8%B1%D9%8A%D9%83%D8%A7-%D8%A8%D8%A3%D9%82%D9%84-%D8%B3%D8%B9%D8%B1-%D9%88%D9%81%D9%88%D8%A7%D8%A6%D8%AF12-ID206983980.html,Kia,Sportage,2020,Benzine,Automatic,SUV,,2026-01-30 19:04:37
241,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D8%B3%D8%A8%D8%A7%D8%B1%D9%83-2008-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%85%D8%B5%D8%B1-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-IDh7162628.html,Chevrolet,Spark,2008,Benzine,Manual,Hatchback,,2026-01-30 19:04:44
242,https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%85-%D8%AC%D9%89-1-2026-ID206405944.html,MG,MG 1,2026,Benzine,Automatic,SUV,1500,2026-01-30 19:04:52
243,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D9%84%D8%A7%D9%86%D9%88%D8%B3-2010-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D8%AF%D9%89-IDh7162585.html,Chevrolet,Lanos,2010,Benzine,Manual,Sedan,,2026-01-30 19:05:00
244,https://www.dubizzle.com.eg/en/ad/volkswagen-polo-2001-ID206982095.html,Volkswagen,Polo,2001,Benzine,Manual,Hatchback,1600,2026-01-30 19:05:08
245,https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%85-%D8%AC%D9%89-%D8%A7%D9%85-%D8%AC%D9%89-6-2022-mg-mg-6-2022-%D8%A8%D8%AD%D8%A7%D9%84%D8%A9-%D9%85%D9%85%D8%AA%D8%A7%D8%B2%D8%A9-ID206606860.html,MG,MG 6,2022,Benzine,Automatic,Sedan,1500,2026-01-30 19:05:19
246,https://www.dubizzle.com.eg/en/ad/%D9%85%D9%8A%D8%AA%D8%B3%D9%88%D8%A8%D9%8A%D8%B4%D9%8A-%D9%84%D8%A7%D9%86%D8%B3%D8%B1-2013-ID205682065.html,Mitsubishi,Lancer,2013,Benzine,Automatic,Sedan,1600,2026-01-30 19:05:25
247,https://www.dubizzle.com.eg/en/ad/kia-sportage-2024%D9%83%D9%8A%D8%A7-%D8%A7%D8%B3%D8%A8%D9%88%D8%B1%D8%AA%D8%A7%D8%AC-%D9%83%D8%A7%D9%85%D9%84%D8%A9-%D9%88%D9%83%D9%8A%D9%84%D9%A2%D9%A0%D9%A2%D9%A4-ID206855827.html,Kia,Sportage,2024,Benzine,Automatic,SUV,1600,2026-01-30 19:05:36
248,https://www.dubizzle.com.eg/en/ad/%D8%AF%D8%A7%D9%8A%D9%88-%D9%84%D8%A7%D9%86%D9%88%D8%B3-2000-ID206366695.html,Daewoo,Lanos,2000,Benzine,Manual,Sedan,1500,2026-01-30 19:05:43
249,https://www.dubizzle.com.eg/en/ad/%D8%A8%D9%8A%D8%AC%D9%88-307-%D9%85%D9%88%D8%AF%D9%8A%D9%84-2007-ID201224609.html,Peugeot,307 SW,2007,Benzine,Automatic,Sedan,1600,2026-01-30 19:05:50
250,https://www.dubizzle.com.eg/en/ad/bmw-x6-2019-ID206730706.html,BMW,X6,2019,Benzine,Automatic,SUV,,2026-01-30 19:05:59
251,https://www.dubizzle.com.eg/en/ad/%D8%B3%D9%8A%D8%A7%D8%AA-%D9%84%D9%8A%D9%88%D9%86-2026-ID206880007.html,Seat,Leon,2026,Benzine,Automatic,Hatchback,1400,2026-01-30 19:06:08
252,https://www.dubizzle.com.eg/en/ad/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7-%D9%83%D9%88%D8%B1%D9%88%D9%84%D8%A7-2026-ID206880723.html,Toyota,Corolla,2026,Benzine,Automatic,Sedan,1600,2026-01-30 19:06:17
253,https://www.dubizzle.com.eg/en/ad/%D8%A8%D9%8A-%D8%A7%D9%85-%D8%AF%D8%A8%D9%84%D9%8A%D9%88-%D8%A5%D9%83%D8%B3-1-2015-%D8%AD%D8%A7%D9%84%D9%87-%D9%84%D9%86-%D8%AA%D8%AA%D9%83%D8%B1%D8%B1-ID206983066.html,BMW,X1,2015,Benzine,Automatic,SUV,2000,2026-01-30 19:06:26
254,https://www.dubizzle.com.eg/en/ad/%D9%81%D9%88%D9%84%D9%83%D8%B3%D9%81%D8%A7%D8%BA%D9%86-%D8%A8%D9%88%D9%84%D9%88-1998-ID206981580.html,Volkswagen,Polo,1998,Benzine,Manual,Hatchback,1400,2026-01-30 19:06:34
255,https://www.dubizzle.com.eg/en/ad/hummer-2024-edition-one-830-hp-3x-ID205962578.html,GMC,Hummer EV,2024,Electric,Automatic,4X4,,2026-01-30 19:06:45
256,https://www.dubizzle.com.eg/en/ad/%D8%A8%D8%B1%D9%8A%D9%84%D9%8A%D8%A7%D9%86%D8%B3-%D8%A7%D9%81-%D8%A7%D8%B1-%D9%81%D9%8A-2009-ID206451016.html,Brilliance,FRV,2009,Benzine,Manual,Hatchback,1600,2026-01-30 19:06:51
257,https://www.dubizzle.com.eg/en/ad/daewoo-nubira-2008-ID206733422.html,Daewoo,Nubira,2008,Benzine,Manual,Sedan,1600,2026-01-30 19:06:59
258,https://www.dubizzle.com.eg/en/ad/seat-leon-2020-ID206987507.html,Seat,Leon,2020,Benzine,Automatic,Hatchback,1600,2026-01-30 19:07:10
259,https://www.dubizzle.com.eg/en/ad/c180-2026-%D8%AA%D8%B3%D9%84%D9%8A%D9%85-%D9%81%D9%88%D8%B1%D9%89-%D8%B2%D9%8A%D8%B1%D9%88-ID206719163.html,Mercedes-Benz,C180,2026,Benzine,Automatic,Sedan,1500,2026-01-30 19:07:18
260,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D9%84%D8%A7%D9%86%D9%88%D8%B3-2013-ID206733797.html,Chevrolet,Lanos,2013,Benzine,Manual,Sedan,,2026-01-30 19:07:25
261,https://www.dubizzle.com.eg/en/ad/nissan-juke-2014-ID205304972.html,Nissan,Juke,2014,Benzine,Automatic,SUV,1600,2026-01-30 19:07:32
262,https://www.dubizzle.com.eg/en/ad/%D9%81%D9%88%D8%B1%D8%AF-%D9%81%D9%88%D9%83%D8%B3-%D9%A2%D9%A0%D9%A1%D9%A8-%D9%81%D8%A7%D8%A8%D8%B1%D9%8A%D9%83%D8%A9-%D8%A8%D8%A7%D9%84%D9%83%D8%A7%D9%85%D9%84-ID206888067.html,Ford,Focus,2018,Benzine,Automatic,Sedan,,2026-01-30 19:07:39
263,https://www.dubizzle.com.eg/en/ad/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%A5%D9%84%D9%8A%D9%86%D8%AA%D8%B1%D8%A7-2025-cn7-%D8%AE%D9%84%D9%8A%D8%AC%D9%89-ID206267727.html,Hyundai,Elantra,2025,Benzine,Automatic,Sedan,1500,2026-01-30 19:07:48
264,https://www.dubizzle.com.eg/en/ad/jeep-wrangler-2016-ID206975215.html,Jeep,Wrangler,2016,Benzine,Automatic,SUV,3600,2026-01-30 19:08:00
265,https://www.dubizzle.com.eg/en/ad/kia-sportage-2026-lx-%D9%83%D8%A7%D8%B4-%D8%A8%D8%A7%D9%83-%D9%88-%D8%A3%D9%82%D9%84-%D9%81%D8%A7%D9%8A%D8%AF%D9%87-ID205791850.html,Kia,Sportage,2026,Benzine,Automatic,SUV,,2026-01-30 19:08:09
266,https://www.dubizzle.com.eg/en/ad/%D8%A3%D9%88%D8%A8%D9%84-%D9%83%D9%88%D8%B1%D8%B3%D8%A7-2010-ID204891916.html,Opel,Corsa,2010,Benzine,Automatic,Hatchback,,2026-01-30 19:08:18
267,https://www.dubizzle.com.eg/en/ad/mercedes-benz-c180-2024-amg-ID206549652.html,Mercedes-Benz,C180,2024,Benzine,Automatic,Sedan,,2026-01-30 19:08:29
268,https://www.dubizzle.com.eg/en/ad/%D8%AF%D9%88%D9%86%D8%AC-%D9%81%D9%8A%D9%86%D8%ACa30%D8%B4%D8%A7%D9%8A%D9%86-2024-dung-feng-%D9%83%D8%B3%D8%B1-%D8%B2%D9%8A%D8%B1%D9%88-%D8%A7%D8%B3%D8%AA%D9%84%D9%85-%D8%A8%D8%A3%D9%82%D9%84-%D9%85%D9%82%D8%AF%D9%85-%D9%88%D9%81%D9%88%D8%A7%D8%A6%D8%AF-%D9%85%D9%8610-ID206980833.html,Dongfeng,A30 Shine,2024,Benzine,Automatic,Sedan,,2026-01-30 19:08:38
269,https://www.dubizzle.com.eg/en/ad/%D8%B1%D9%8A%D9%86%D9%88-%D9%84%D9%88%D8%AC%D8%A7%D9%86-%D9%A2%D9%A0%D9%A1%D9%A5-%D9%87%D8%A7%D9%89-%D9%84%D8%A7%D9%8A%D9%86-ID206988807.html,Renault,Logan,2015,Benzine,Manual,Sedan,1600,2026-01-30 19:08:46
270,https://www.dubizzle.com.eg/en/ad/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%A7%D9%83%D8%B3%D9%8A%D9%84-1994-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D8%AA%D8%AC%D9%85%D8%B9-%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-IDh7162506.html,Hyundai,Excel,1994,Benzine,Manual,Sedan,,2026-01-30 19:08:53
271,https://www.dubizzle.com.eg/en/ad/%D8%A8%D9%8A%D8%AC%D9%88-3008-gt-%D9%85%D9%88%D8%AF%D9%8A%D9%84-%D9%A2%D9%A4-%D8%B2%D9%8A%D8%B1%D9%88-%D9%84%D9%85-%D8%AA%D8%B1%D8%AE%D8%B5-ID205429522.html,Peugeot,3008,2024,Benzine,Automatic,Estate,1600,2026-01-30 19:08:58
272,https://www.dubizzle.com.eg/en/ad/mercedes-benz-e200-amg-2026-ID206134444.html,Mercedes-Benz,E200,2026,Benzine,Automatic,Sedan,2000,2026-01-30 19:09:07
273,https://www.dubizzle.com.eg/en/ad/%D9%81%D9%8A%D8%A7%D8%AA-%D8%B3%D9%8A%D9%8A%D9%86%D8%A7-2000-ID206985441.html,Fiat,Siena,2000,Benzine,Manual,Sedan,1400,2026-01-30 19:09:15
274,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D8%A7%D9%88%D8%A8%D8%AA%D8%B1%D8%A7-2009-ID206939277.html,Chevrolet,Optra,2009,Benzine,Manual,Sedan,1600,2026-01-30 19:09:23
275,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D9%83%D8%B1%D9%88%D8%B2-2016-ID206988633.html,Chevrolet,Cruze,2016,Benzine,Automatic,Sedan,1600,2026-01-30 19:09:30
276,https://www.dubizzle.com.eg/en/ad/%D9%81%D9%88%D9%84%D9%81%D9%88-xc40-%D8%A8%D8%A7%D9%81%D8%B6%D9%84-%D8%B3%D8%B9%D8%B1-%D8%A7%D8%B3%D8%AA%D9%84%D8%A7%D9%85-%D9%81%D9%88%D8%B1%D9%8A-ID206874380.html,Volvo,XC40 Recharge,2026,Electric,Automatic,Sedan,2000,2026-01-30 19:09:36
277,https://www.dubizzle.com.eg/en/ad/byd-leopard-3-ultra-2025-ID206520106.html,BYD,Leopard 3,2025,Electric,Automatic,SUV,,2026-01-30 19:09:42
278,https://www.dubizzle.com.eg/en/ad/%D9%83%D9%8A%D8%A7-%D8%B4%D9%88%D9%85%D8%A7-1999-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9-IDh7162533.html,Kia,Shuma,1999,Benzine,Manual,Sedan,,2026-01-30 19:09:49
279,https://www.dubizzle.com.eg/en/ad/skoda-kodiaq-2026-suite%D8%A7%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D9%83%D9%88%D8%AF%D9%8A%D8%A7%D9%83-%D9%88%D9%83%D9%8A%D9%84%D9%A2%D9%A0%D9%A2%D9%A6-%D9%81%D8%A6%D8%A9-%D9%A3-ID206257083.html,Skoda,Kodiaq,2026,Benzine,Automatic,SUV,1400,2026-01-30 19:09:57
280,https://www.dubizzle.com.eg/en/ad/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D9%81%D9%8A%D8%B1%D9%86%D8%A7-2012-%D9%81%D8%A7%D8%A8%D8%B1%D9%8A%D9%83%D8%A7-%D8%A8%D8%B1%D9%87-%D9%88%D8%AC%D9%88%D9%87-ID206986048.html,Hyundai,Verna,2012,Benzine,Manual,Sedan,1600,2026-01-30 19:10:04
281,https://www.dubizzle.com.eg/en/ad/%D8%B3%D8%A8%D9%8A%D8%B1%D8%A7%D9%86%D8%B2%D8%A7-%D8%A5%D9%8A%D9%87-113-2009-ID206727415.html,Speranza,A113,2009,Benzine,Manual,Hatchback,1600,2026-01-30 19:10:11
282,https://www.dubizzle.com.eg/en/ad/jaguar-xe-r-dynamic-mti-2020-ID206924255.html,Jaguar,XE,2020,Benzine,Automatic,Sedan,2000,2026-01-30 19:10:22
283,https://www.dubizzle.com.eg/en/ad/%D8%B3%D9%8A%D8%A7%D8%AA-%D8%A5%D8%A8%D9%8A%D8%B2%D8%A7-1998-ID206724226.html,Seat,Ibiza,1998,Benzine,Automatic,Hatchback,1800,2026-01-30 19:10:29
284,https://www.dubizzle.com.eg/en/ad/%D9%81%D9%8A%D8%A7%D8%AA-132-1977-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9-IDh7162956.html,Fiat,132,1977,Benzine,Manual,Sedan,,2026-01-30 19:10:36
285,https://www.dubizzle.com.eg/en/ad/%D8%B3%D8%A8%D9%88%D8%B1%D8%AA%D8%A7%D8%AC-2025-%D8%AA%D8%B9%D8%A7%D9%82%D8%AF-%D8%A7%D8%B3%D8%AA%D9%84%D8%A7%D9%85-%D8%AE%D9%84%D8%A7%D9%84-%D9%A4%D9%A5-%D9%8A%D9%88%D9%85-%D9%88%D8%A7%D8%B1%D8%AF-%D9%83%D9%88%D8%B1%D9%8A%D8%A7-%D8%A7%D9%84%D8%AC%D9%86%D9%88%D8%A8%D9%8A%D8%A9-ID205405692.html,Kia,Sportage,2025,Benzine,Automatic,SUV,1600,2026-01-30 19:10:43
286,https://www.dubizzle.com.eg/en/ad/mitsubishi-xpander-2024-premimum-line-ID206563067.html,Mitsubishi,Xpander,2024,Benzine,Automatic,SUV,,2026-01-30 19:10:51
287,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D8%B1%D9%89-%D8%AA%D9%8A%D8%AC%D9%88-4-%D8%A8%D8%B1%D9%88-%D8%AA%D8%A7%D9%84%D8%AA-%D9%81%D8%A6%D8%A9-%D8%AA%D9%88%D8%B1%D8%A8%D9%88-2026-%D8%A7%D9%82%D9%84-%D8%B3%D8%B9%D8%B1-%D9%81%D9%89-%D9%85%D8%B5%D8%B1-ID206981265.html,Chery,Tiggo 4,2026,Benzine,Automatic,Hatchback,,2026-01-30 19:10:58
288,https://www.dubizzle.com.eg/en/ad/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%AA%D9%88%D8%B3%D8%A7%D9%86-2021-ID201306307.html,Hyundai,Tucson,2021,Benzine,Automatic,Estate,1600,2026-01-30 19:11:09
289,https://www.dubizzle.com.eg/en/ad/%D9%83%D9%8A%D8%A7-%D9%83%D8%B1%D9%86%D9%81%D8%A7%D9%84-2025%D9%87%D8%A7%D9%8A%D8%A8%D8%B1%D8%AF-%D8%A7%D8%B9%D9%84%D9%8A-%D9%81%D8%A6%D8%A9-%D9%83%D9%88%D8%B1%D9%8A-%D8%AD%D8%A7%D9%84%D8%A9-%D8%B2%D9%8A%D8%B1%D9%88-%D8%AA%D8%B3%D9%84%D9%8A%D9%85-%D9%81%D9%88%D8%B1%D9%8A-%D8%A8%D8%A7%D9%82%D9%84-%D8%B3%D8%B9%D8%B1-%D8%A8%D9%85%D8%B5%D8%B1-ID206978494.html,Kia,Carnival,2025,Hybrid,Automatic,SUV,,2026-01-30 19:11:18
290,https://www.dubizzle.com.eg/en/ad/renault-clio-2001-ID206984825.html,Renault,Clio,2001,Benzine,Manual,Sedan,1400,2026-01-30 19:11:24
291,https://www.dubizzle.com.eg/en/ad/%D9%83%D8%B1%D8%A7%D9%8A%D8%B3%D9%84%D8%B1-%D8%AA%D8%A7%D9%88%D9%86-%D8%A7%D9%86%D8%AF-%D9%83%D8%A7%D9%86%D8%AA%D8%B1%D9%89-2009-ID202106950.html,Chrysler,Town and Country,2009,Benzine,Automatic,Van / Bus,3800,2026-01-30 19:11:33
292,https://www.dubizzle.com.eg/en/ad/%D9%85%D9%8A%D8%AA%D8%B3%D9%88%D8%A8%D9%8A%D8%B4%D9%8A-%D9%84%D8%A7%D9%86%D8%B3%D8%B1-2015-ID206979979.html,Mitsubishi,Lancer,2015,Benzine,Automatic,Sedan,1600,2026-01-30 19:11:40
293,https://www.dubizzle.com.eg/en/ad/%D9%83%D9%8A%D8%A7-%D8%A8%D9%8A%D9%83%D8%A7%D9%86%D8%AA%D9%88-2009-ID206981860.html,Kia,Picanto,2009,Benzine,Manual,Hatchback,1100,2026-01-30 19:11:47
294,https://www.dubizzle.com.eg/en/ad/%D8%A8%D9%89-%D9%88%D8%A7%D9%89-%D8%AF%D9%89-%D8%A7%D9%81-3-2025-ID206987837.html,BYD,F3,2025,Benzine,Manual,Sedan,1500,2026-01-30 19:11:53
295,https://www.dubizzle.com.eg/en/ad/%D9%81%D9%88%D9%84%D9%83%D8%B3%D9%81%D8%A7%D8%BA%D9%86-%D8%A8%D9%88%D8%B1%D8%A7-2002-ID206986207.html,Volkswagen,Bora,2002,Benzine,Manual,Sports / Coupe,1800,2026-01-30 19:12:00
296,https://www.dubizzle.com.eg/en/ad/%D8%B1%D9%8A%D9%86%D9%88-%D9%83%D8%A7%D8%B1%D8%AF%D9%8A%D8%A7%D9%86-2026-ID205944872.html,Renault,Kardian,2026,Benzine,Automatic,SUV,,2026-01-30 19:12:06
